web_scraper_order,web_scraper_start_url,containers,area,price,address,image_link
"1765215470-1","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-200-m2-lac-rose-3259838"
"1765215470-2","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-400-m2-fimela-3259817"
"1765215470-3","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300m-a-a-la-cite-des-fonctionnaires-diamniadio-3259331"
"1765215470-4","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-a-keur-massar-3259315"
"1765215470-5","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-almadies-3259182"
"1765215470-6","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-212m-sicap-foire-3258664"
"1765215470-7","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-lac-rose-3258438"
"1765215470-8","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-170-m-kounoune-3258406"
"1765215470-9","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-carriere-silex-thies-3258383"
"1765215470-10","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbour-3257965"
"1765215470-11","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-diass-3257385"
"1765215470-12","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-mbour-3257288"
"1765215470-13","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terain-300-m2-3257278"
"1765215470-14","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3257273"
"1765215470-15","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-3000-m2-colobane-3257171"
"1765215470-16","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3256730"
"1765215470-17","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-sindia-3256692"
"1765215470-18","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-600-m2-sindia-3256647"
"1765215470-19","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-sindia-3256589"
"1765215470-20","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200-m-cite-djily-mbaye-3256039"
"1765215470-21","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-sendou-3255984"
"1765215470-22","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vendre-terrain-199-m2-dakar-plateau-3255868"
"1765215470-23","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-318-m2-almadies-3255851"
"1765215470-24","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-almadies-3255527"
"1765215470-25","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3-3255160"
"1765215470-26","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-mbao-3255072"
"1765215470-27","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-225m-lene-3255038"
"1765215470-28","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3254765"
"1765215470-29","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-300-m-tivaouane-peul-3254686"
"1765215470-30","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-ha-thienaba-3254563"
"1765215470-31","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-1020-m2-almadies-3207068"
"1765215470-32","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-diamniadio-3252969"
"1765215470-33","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-niague-3252798"
"1765215470-34","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-215m-a-mbour-3252356"
"1765215470-35","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-cite-socabek-3252308"
"1765215470-36","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-pikine-3252120"
"1765215470-37","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-3252101"
"1765215470-38","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-kaolack-3251677"
"1765215470-39","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-160-m-nord-foire-3251658"
"1765215470-40","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-nord-foire-3251657"
"1765215470-41","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-249-m-mamelles-3251653"
"1765215470-42","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-1400-m2-ngor-virage-3250890"
"1765215470-43","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-600-m2-sindia-3250887"
"1765215470-44","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrains-270-m2-saint-louis-3249762"
"1765215470-45","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-diass-3249760"
"1765215470-46","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-322-m2-saint-louis-3249757"
"1765215470-47","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-keur-massar-3-3249722"
"1765215470-48","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3249623"
"1765215470-49","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-157-m2-nord-foire-3249152"
"1765215470-50","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-lac-rose-3249112"
"1765215470-51","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-175-m2-keur-massar-3-3249082"
"1765215470-52","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-guereo-3248909"
"1765215470-53","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-1900-m2-dakar-plateau-3248606"
"1765215470-54","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150m-thies-3248058"
"1765215470-55","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-sidibougou-3247612"
"1765215470-56","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-niaga-3247489"
"1765215470-57","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-yenne-niangal-3247283"
"1765215470-58","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-pout-diass-3247230"
"1765215470-59","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-mbour-3246996"
"1765215470-60","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-225-m2-toubab-dialao-3246963"
"1765215470-61","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-zac-mbao-3246957"
"1765215470-62","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-sebikotane-3246762"
"1765215470-63","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-guediawaye-3246443"
"1765215470-64","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200m-guediawaye-3246441"
"1765215470-65","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-340-m-ngor-almadies-3246417"
"1765215470-66","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-157-m-nord-foire-3246378"
"1765215470-67","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3006-m2-dakar-3246278"
"1765215470-68","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-sangalkam-3245741"
"1765215470-69","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-nord-foire-3244932"
"1765215470-70","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-3244737"
"1765215470-71","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-palmarin-3244635"
"1765215470-72","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600-m-mbour-3244629"
"1765215470-73","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-keur-massar-extension-3244257"
"1765215470-74","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-mbao-3243994"
"1765215470-75","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-250-m-diass-toglou-3243508"
"1765215470-76","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-1200m2-warang-mbour-3243147"
"1765215470-77","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-cite-belvedere-de-dalifor-3242532"
"1765215470-78","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-touba-3242310"
"1765215470-79","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/vente-terrain-350-m-mbour-3242202"
"1765215470-80","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-thies-3242046"
"1765215470-81","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-popenguine-3241730"
"1765215470-82","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3241720"
"1765215470-83","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-toubab-dialao-3241717"
"1765215470-84","https://sn.coinafrique.com/categorie/terrains?page=100","","","","","https://sn.coinafrique.com/annonce/terrains/terrains-735-m2-thies-3241547"
"1765215471-57","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-600-mbour-malicounda-peage-5582301","600","26 000 000 CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215473-107","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5605380","150 m2","7 500 000 CFA","Diamniadio, Sénégal",""
"1765215475-85","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-735-m2-thies-3241547","735","3 000 000 CFA","Thies, Sénégal",""
"1765215476-58","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-600m2-a-malicounda-peage-5582311","600","14 000 000 CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215478-108","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-180m-dakar-5565978","180","4 500 000 CFA","Dakar, Sénégal",""
"1765215480-86","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-300-m2-toubab-dialao-3241717","300","6 000 000 CFA","Toubab Dialao, Sénégal",""
"1765215481-59","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/vente-terrains-150m2-a-sangualkame-5582525","150","10 000 000 CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215483-109","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-zac-mbao-5606580","150","20 000 000 CFA","Rufisque, Sénégal",""
"1765215485-87","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-150-m2-rufisque-3241720","150","12 500 000 CFA","Rufisque, Sénégal",""
"1765215486-60","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-201-m-keur-massar-gouye-beu-5621935","201 m2","29 000 000 CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215489-110","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-150m-dakar-5566173","150","12 500 000 CFA","Dakar, Sénégal",""
"1765215495-61","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-guediawaye-5622407","170 m2","45 000 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215495-88","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-300-m2-popenguine-3241730","300 m2","8 000 000 CFA","Mbour, Sénégal",""
"1765215512-62","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/parcelle-200-m-keur-moussa-5622734","200 m2","3 500 000 CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215512-89","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-thies-3242046","150 m2","2 500 000 CFA","Thies, Sénégal",""
"1765215517-111","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300m-sidian-en-face-peage-5562956","","Prix sur demande","Medina, Dakar, Sénégal",""
"1765215518-63","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-5622933","150","17 000 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215518-90","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-350-m-mbour-3242202","350","4 000 000 CFA","Mbour, Sénégal",""
"1765215523-112","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-400-m-saly-5607221","400","18 000 000 CFA","Saly, Sénégal",""
"1765215524-64","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-159-m-malika-plage-5623364","150","17 000 000 CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215524-91","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-touba-3242310","400 m2","Prix sur demande","Touba, Sénégal",""
"1765215529-113","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-gandigal-5607646","2400 m2","9 000 000 CFA","Mbour, Sénégal",""
"1765215530-65","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-230-m-malika-plage-vdn3-5623372","230","35 000 000 CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215530-92","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-cite-belvedere-de-dalifor-3242532","150 m2","37 000 000 CFA","Dakar, Sénégal",""
"1765215534-114","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-diambour-5607665","300 m2","300 CFA","Mbour, Sénégal",""
"1765215535-66","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-diamniadio-pud-5623781","150","12 500 000 CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215536-93","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-1200m2-warang-mbour-3243147","1200 m2","50 000 000 CFA","Mbour, Sénégal",""
"1765215540-67","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-7-lots-sangalkam-5624922","150","4 000 000 CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215540-115","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-commercial-150-m-keur-massar-5608239","150 m2","28 000 000 CFA","Dakar, Sénégal",""
"1765215541-94","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-250-m-diass-toglou-3243508","250","2 500 000 CFA","Thies, Sénégal",""
"1765215546-68","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-commercial-221-m-en-facade-boa-5584567","221 m2","170 000 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215546-116","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-165-m-mamelles-5608772","165 m2","90 000 000 CFA","Dakar, Sénégal",""
"1765215547-95","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrains-200-m2-mbao-3243994","200","25 000 000 CFA","Mbao, Dakar, Sénégal",""
"1765215551-69","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-niakhirate-5626856","150","8 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215552-96","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-keur-massar-extension-3244257","150 m2","9 000 000 CFA","Keur Massar, Sénégal",""
"1765215552-117","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-sicap-5609414","150","15 000 000 CFA","Niaga, Sénégal",""
"1765215556-70","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150m-dakar-5627250","150","17 000 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215558-118","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-219m-mermoz-5609656","219 m2","180 000 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal",""
"1765215559-97","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-600-m-mbour-3244629","600","1 800 000 CFA","Mbour, Sénégal",""
"1765215562-71","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diamniadio-5627983","150","12 500 000 CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215563-119","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-lac-rose-5610444","150","Prix sur demande","Lac rose, Sénégal",""
"1765215564-98","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-palmarin-3244635","300 m2","2 300 000 CFA","Fatick, Sénégal",""
"1765215567-72","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-boute-de-mbeute-5628058","150","5 000 000 CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215569-99","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-thies-3244737","","100 000 000 CFA","Thies, Sénégal",""
"1765215569-120","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-dakar-plateau-5611934","300 m2","375 000 000 CFA","Dakar Plateau, Dakar, Sénégal",""
"1765215572-73","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-poulailler-5628594","150","3 800 CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215574-100","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-nord-foire-3244932","272 m2","85 000 000 CFA","Sicap-Liberté, Dakar, Sénégal",""
"1765215575-121","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-226-m-saly-5612022","226","34 000 000 CFA","Saly, Sénégal",""
"1765215577-74","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-1000m2-almadie-5586705","1000 m2","750 000 000 CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215579-101","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/terrain-sangalkam-3245741","150 m2","3 500 000 CFA","Dakar, Sénégal",""
"1765215581-122","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-grand-dakar-5612358","300","2 500 000 CFA","Grand Dakar, Dakar, Sénégal",""
"1765215583-75","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588","1","Prix sur demande","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215585-102","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-3006-m2-dakar-3246278","3006 m2","Prix sur demande","Dakar Plateau, Dakar, Sénégal",""
"1765215587-123","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-1-ha-thies-5613220","1000 m2","7 000 000 CFA","Thies, Sénégal",""
"1765215589-76","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-gorom-2-5629937","150 m2","4 000 000 CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215591-103","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-157-m-nord-foire-3246378","157 m2","55 000 000 CFA","Dakar, Sénégal",""
"1765215592-124","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-1016-m-sacre-cur-5614525","1016","1 500 000 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1765215595-77","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-238-m-louga-5630732","238","12 000 000 CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215596-104","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-340-m-ngor-almadies-3246417","340 m2","180 000 000 CFA","Almadies, Dakar, Sénégal",""
"1765215598-125","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-keur-massar-5614960","150","10 000 000 CFA","Almadies 2, Dakar, Sénégal",""
"1765215600-78","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-555m-almadies-5631600","555","1 250 000 CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215601-105","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-200m-guediawaye-3246441","200","22 000 000 CFA","Guediawaye, Dakar, Sénégal",""
"1765215603-126","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-170-m-sipres-mbao-5615065","170","38 000 000 CFA","Rufisque, Sénégal",""
"1765215605-79","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrains-200m-mamelles-5588890","200","150 000 000 CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/terrains/terrain-300-m-mariste-5629588"
"1765215607-106","https://sn.coinafrique.com/categorie/terrains?page=100","https://sn.coinafrique.com/annonce/terrains/vente-terrain-150-m-guediawaye-3246443","150","22 000 000 CFA","Guediawaye, Dakar, Sénégal",""
"1765215608-127","https://sn.coinafrique.com/categorie/terrains?page=2","https://sn.coinafrique.com/annonce/terrains/terrain-keur-moussa-5616311","","Prix sur demande","Dakar, Sénégal",""
